253	25	[2, 7.060308972073678, 3.530154486036839]
253	50	[1, 5.955555555555556, 5.955555555555556]
253	11	[1, 5.25, 5.25]
253	17	[1, 3.3986928104575167, 3.3986928104575167]
254	4	[4, 13.931345615169146, 3.4828364037922865]
254	7	[4, 13.681660006660007, 3.4204150016650017]
254	9	[3, 11.62406637480167, 3.8746887916005566]
254	11	[3, 12.637062937062938, 4.212354312354313]
254	12	[1, 4.128571428571428, 4.128571428571428]
254	14	[1, 3.195238095238095, 3.195238095238095]
254	15	[1, 3.3983957219251333, 3.3983957219251333]
254	2	[2, 4.987192954104719, 2.4935964770523595]
254	5	[1, 3.0238095238095237, 3.0238095238095237]
255	4	[4, 13.132187257187258, 3.2830468142968146]
255	9	[3, 10.171717171717171, 3.3905723905723906]
255	1	[4, 12.50324747716052, 3.12581186929013]
255	2	[2, 4.15185394315829, 2.075926971579145]
255	11	[1, 4.519230769230769, 4.519230769230769]
255	3	[1, 1.7361111111111112, 1.7361111111111112]
255	116	[1, 1.8111111111111113, 1.8111111111111113]
255	124	[1, 2.7111111111111112, 2.7111111111111112]
255	13	[1, 1.7333333333333334, 1.7333333333333334]
255	15	[1, 3.7222222222222223, 3.7222222222222223]
255	17	[1, 1.9444444444444446, 1.9444444444444446]
256	3	[1, 2.5824175824175826, 2.5824175824175826]
256	4	[3, 11.67912220629612, 3.8930407354320398]
256	2	[1, 4.579365079365079, 4.579365079365079]
256	8	[3, 11.849490406846016, 3.9498301356153385]
256	9	[2, 9.54821523304282, 4.77410761652141]
256	60	[1, 5.1, 5.1]
256	70	[1, 4.1909090909090905, 4.1909090909090905]
256	33	[1, 4.720588235294118, 4.720588235294118]
256	12	[2, 11.489958592132504, 5.744979296066252]
256	24	[1, 4.9904761904761905, 4.9904761904761905]
256	7	[1, 4.884615384615385, 4.884615384615385]
256	13	[1, 3.0384615384615383, 3.0384615384615383]
256	28	[1, 5.16, 5.16]
256	19	[1, 4.69203413940256, 4.69203413940256]
257	50	[1, 3.5, 3.5]
257	100	[1, 4.4, 4.4]
257	1	[7, 28.36147186147186, 4.0516388373531225]
257	3	[4, 16.089826839826838, 4.0224567099567095]
257	9	[2, 9.702777777777778, 4.851388888888889]
257	10	[1, 5.069444444444445, 5.069444444444445]
257	4	[1, 4.644444444444445, 4.644444444444445]
257	7	[2, 7.562878787878788, 3.781439393939394]
257	2	[1, 3.8928571428571432, 3.8928571428571432]
258	50	[2, 6.89047619047619, 3.445238095238095]
258	100	[1, 3.3571428571428568, 3.3571428571428568]
258	1	[5, 19.916666666666664, 3.983333333333333]
258	8	[1, 3.736111111111111, 3.736111111111111]
258	2	[2, 7.514285714285714, 3.757142857142857]
258	117	[1, 1.8666666666666671, 1.8666666666666671]
258	3	[1, 2.0714285714285716, 2.0714285714285716]
258	13	[1, 4.071428571428571, 4.071428571428571]
258	29	[1, 3.2142857142857144, 3.2142857142857144]
258	21	[1, 2.3666666666666667, 2.3666666666666667]
258	245	[1, 3.8095238095238093, 3.8095238095238093]
258	262	[1, 2.095238095238095, 2.095238095238095]
258	259	[1, 2.3, 2.3]
258	270	[1, 1.5, 1.5]
259	1	[7, 29.319427957663255, 4.188489708237608]
259	4	[4, 11.310492448727743, 2.8276231121819357]
259	2	[2, 5.295787545787546, 2.647893772893773]
259	7	[3, 12.377872127872129, 4.125957375957376]
259	24	[1, 2.6363636363636362, 2.6363636363636362]
259	8	[2, 8.99991674991675, 4.499958374958375]
259	10	[1, 5.28021978021978, 5.28021978021978]
260	1	[5, 21.985714285714288, 4.397142857142858]
260	7	[2, 8.05952380952381, 4.029761904761905]
260	268	[2, 10.583333333333334, 5.291666666666667]
260	269	[1, 4.75, 4.75]
260	286	[1, 4.976190476190476, 4.976190476190476]
260	21	[1, 3.4666666666666663, 3.4666666666666663]
260	9	[2, 6.583333333333333, 3.2916666666666665]
260	15	[1, 3.433333333333333, 3.433333333333333]
260	2	[1, 0.8999999999999999, 0.8999999999999999]
260	14	[1, 4.809523809523809, 4.809523809523809]
260	31	[1, 3.952380952380952, 3.952380952380952]
260	245	[1, 4.2, 4.2]
260	262	[1, 5.0, 5.0]
261	1	[5, 22.23452380952381, 4.446904761904762]
261	2	[2, 11.345238095238095, 5.6726190476190474]
261	7	[2, 10.633333333333335, 5.316666666666667]
261	9	[3, 12.666666666666666, 4.222222222222222]
261	269	[1, 5.033333333333333, 5.033333333333333]
261	286	[1, 5.033333333333333, 5.033333333333333]
261	15	[1, 4.5, 4.5]
261	4	[1, 3.1333333333333333, 3.1333333333333333]
261	3	[2, 9.547619047619047, 4.773809523809524]
261	258	[1, 4.45, 4.45]
261	259	[1, 2.85, 2.85]
262	3	[2, 6.074130036630036, 3.037065018315018]
262	9	[4, 13.806192564745196, 3.451548141186299]
262	2	[2, 4.160224089635855, 2.0801120448179273]
262	4	[2, 6.515018315018315, 3.2575091575091575]
262	10	[2, 7.872161172161173, 3.9360805860805863]
262	6	[1, 1.0454545454545454, 1.0454545454545454]
262	15	[2, 5.566933066933068, 2.783466533466534]
262	28	[1, 3.7476190476190476, 3.7476190476190476]
262	12	[1, 4.067251461988304, 4.067251461988304]
262	13	[1, 0.2142857142857144, 0.2142857142857144]
262	14	[1, 2.8392857142857144, 2.8392857142857144]
262	5	[1, 1.9411764705882355, 1.9411764705882355]
263	2	[1, 3.3398692810457513, 3.3398692810457513]
263	6	[1, 4.284313725490195, 4.284313725490195]
263	3	[2, 6.495244521560311, 3.2476222607801555]
263	7	[3, 11.335580656014093, 3.778526885338031]
263	11	[2, 8.62857142857143, 4.314285714285715]
263	59	[1, 3.704761904761905, 3.704761904761905]
263	13	[1, 2.685714285714286, 2.685714285714286]
263	21	[1, 2.685714285714286, 2.685714285714286]
263	4	[2, 8.838302277432712, 4.419151138716356]
263	9	[3, 12.80504533829342, 4.268348446097806]
263	12	[1, 4.045454545454546, 4.045454545454546]
263	56	[1, 3.2, 3.2]
263	64	[1, 4.109090909090909, 4.109090909090909]
264	28	[1, 3.9833333333333334, 3.9833333333333334]
264	49	[1, 3.9833333333333334, 3.9833333333333334]
264	4	[4, 16.73481420540244, 4.18370355135061]
264	12	[1, 5.169934640522875, 5.169934640522875]
264	1	[6, 28.150810738968637, 4.691801789828106]
264	8	[2, 8.103588516746413, 4.0517942583732065]
264	5	[1, 2.0, 2.0]
264	3	[1, 2.1467391304347823, 2.1467391304347823]
264	11	[1, 5.038461538461538, 5.038461538461538]
264	2	[1, 4.103260869565218, 4.103260869565218]
264	10	[1, 4.7555555555555555, 4.7555555555555555]
265	7	[4, 17.177053502053504, 4.294263375513376]
265	13	[1, 4.564102564102564, 4.564102564102564]
265	2	[3, 11.56607142857143, 3.855357142857143]
265	3	[2, 9.2625, 4.63125]
265	9	[1, 3.644444444444445, 3.644444444444445]
265	4	[3, 12.255844155844155, 4.085281385281385]
265	11	[1, 4.80952380952381, 4.80952380952381]
265	10	[1, 3.8194444444444446, 3.8194444444444446]
265	22	[1, 5.597222222222222, 5.597222222222222]
265	127	[1, 4.327272727272727, 4.327272727272727]
265	181	[1, 3.4181818181818184, 3.4181818181818184]
265	8	[1, 2.761904761904762, 2.761904761904762]
266	1	[8, 27.39995111098052, 3.424993888872565]
266	3	[4, 7.525137852343734, 1.8812844630859336]
266	15	[1, 3.537878787878788, 3.537878787878788]
266	50	[1, 4.454545454545455, 4.454545454545455]
266	2	[1, 1.3333333333333335, 1.3333333333333335]
266	12	[1, 3.5333333333333337, 3.5333333333333337]
266	20	[1, 2.9555555555555553, 2.9555555555555553]
266	111	[1, 2.9555555555555553, 2.9555555555555553]
266	4	[1, 0.5791666666666666, 0.5791666666666666]
266	10	[1, 1.6111111111111112, 1.6111111111111112]
267	1	[8, 36.15511699004526, 4.519389623755657]
267	4	[4, 17.68527732468909, 4.421319331172272]
267	8	[1, 4.483333333333333, 4.483333333333333]
267	14	[1, 3.5458333333333334, 3.5458333333333334]
267	7	[4, 17.359550934998506, 4.339887733749626]
267	23	[1, 4.128458498023715, 4.128458498023715]
267	3	[1, 3.367073170731707, 3.367073170731707]
268	1	[6, 21.833056251630104, 3.6388427086050172]
268	7	[3, 10.181629010491488, 3.393876336830496]
268	21	[3, 7.394556401452953, 2.4648521338176512]
268	49	[1, 3.0444444444444443, 3.0444444444444443]
268	6	[1, 5.051282051282051, 5.051282051282051]
268	2	[2, 4.186352979222249, 2.0931764896111247]
268	17	[1, 3.3801169590643276, 3.3801169590643276]
268	8	[2, 5.8098435277382645, 2.9049217638691323]
268	63	[1, 0.8645320197044337, 0.8645320197044337]
269	1	[4, 14.685244755244755, 3.6713111888111887]
269	7	[3, 10.458690381845916, 3.486230127281972]
269	50	[2, 5.406177156177156, 2.703088578088578]
269	98	[1, 2.884615384615385, 2.884615384615385]
269	13	[1, 2.897727272727273, 2.897727272727273]
269	9	[2, 7.741538461538461, 3.8707692307692305]
269	28	[1, 2.0362318840579707, 2.0362318840579707]
269	47	[1, 2.994565217391304, 2.994565217391304]
269	4	[3, 8.191210639366172, 2.7304035464553906]
269	2	[1, 0.7987012987012987, 0.7987012987012987]
269	14	[1, 2.515151515151515, 2.515151515151515]
270	1	[7, 33.15050276091298, 4.735786108701854]
270	20	[1, 4.828571428571429, 4.828571428571429]
270	2	[4, 15.184262796027502, 3.7960656990068755]
270	4	[3, 12.783082113964467, 4.261027371321489]
270	8	[1, 4.821637426900585, 4.821637426900585]
270	23	[1, 5.8236842105263165, 5.8236842105263165]
270	28	[1, 3.923684210526316, 3.923684210526316]
270	12	[1, 4.781818181818181, 4.781818181818181]
270	9	[1, 4.467032967032967, 4.467032967032967]
271	1	[4, 13.159970926998792, 3.289992731749698]
271	11	[2, 7.426900584795322, 3.713450292397661]
271	7	[3, 14.116032466032465, 4.705344155344155]
271	17	[1, 3.736842105263158, 3.736842105263158]
271	21	[2, 6.139919028340081, 3.0699595141700406]
271	42	[1, 4.809090909090909, 4.809090909090909]
271	22	[2, 9.172665569724394, 4.586332784862197]
271	50	[1, 4.634615384615385, 4.634615384615385]
271	13	[2, 5.736410256410257, 2.8682051282051284]
271	15	[1, 1.4583333333333335, 1.4583333333333335]
271	20	[1, 3.5, 3.5]
272	4	[1, 4.272058823529412, 4.272058823529412]
272	5	[1, 3.3308823529411766, 3.3308823529411766]
272	11	[1, 5.280952380952382, 5.280952380952382]
272	17	[1, 2.480952380952381, 2.480952380952381]
272	7	[4, 18.366161616161616, 4.591540404040404]
272	8	[1, 4.9772727272727275, 4.9772727272727275]
272	1	[5, 23.083208634330926, 4.6166417268661855]
272	2	[4, 14.466258169934639, 3.6165645424836597]
272	9	[1, 3.809941520467837, 3.809941520467837]
272	14	[1, 3.8194444444444446, 3.8194444444444446]
273	269	[1, 3.7857142857142856, 3.7857142857142856]
273	270	[2, 4.335714285714285, 2.1678571428571427]
273	1	[4, 11.5, 2.875]
273	19	[1, 3.928571428571429, 3.928571428571429]
273	4	[2, 7.912698412698412, 3.956349206349206]
273	100	[1, 5.541666666666666, 5.541666666666666]
273	213	[1, 4.652777777777778, 4.652777777777778]
273	2	[1, 2.2619047619047623, 2.2619047619047623]
273	22	[1, 4.055555555555555, 4.055555555555555]
273	56	[1, 4.955555555555556, 4.955555555555556]
273	50	[1, 4.933333333333334, 4.933333333333334]
273	70	[1, 4.1, 4.1]
273	258	[1, 3.7333333333333334, 3.7333333333333334]
273	262	[2, 6.866666666666666, 3.433333333333333]
274	1	[9, 41.78505664554258, 4.642784071726954]
274	2	[2, 8.755871579400992, 4.377935789700496]
274	4	[2, 6.035930735930736, 3.017965367965368]
274	3	[4, 15.518007354963878, 3.8795018387409694]
274	8	[1, 3.7087912087912085, 3.7087912087912085]
274	14	[1, 5.801282051282051, 5.801282051282051]
274	23	[1, 4.212121212121213, 4.212121212121213]
275	2	[6, 17.75449812298648, 2.9590830204977467]
275	3	[3, 8.121760320289733, 2.7072534400965775]
275	5	[1, 3.2210144927536235, 3.2210144927536235]
275	11	[2, 7.054166666666667, 3.5270833333333336]
275	12	[1, 3.0208333333333335, 3.0208333333333335]
275	4	[2, 6.759636333165744, 3.379818166582872]
275	7	[2, 7.493627450980393, 3.7468137254901963]
275	8	[1, 3.079622132253711, 3.079622132253711]
275	9	[1, 2.4934640522875813, 2.4934640522875813]
275	28	[1, 3.437908496732026, 3.437908496732026]
276	5	[3, 10.7342791456296, 3.5780930485432]
276	145	[1, 2.5882352941176467, 2.5882352941176467]
276	15	[1, 4.205128205128204, 4.205128205128204]
276	8	[3, 11.963381829438166, 3.9877939431460554]
276	56	[3, 15.009931972789115, 5.003310657596372]
276	134	[1, 3.2666666666666666, 3.2666666666666666]
276	6	[1, 5.5625, 5.5625]
276	2	[1, 3.175561545372866, 3.175561545372866]
276	4	[1, 4.1661275831087154, 4.1661275831087154]
276	14	[1, 5.576923076923077, 5.576923076923077]
276	64	[1, 3.730769230769231, 3.730769230769231]
276	11	[1, 3.934065934065934, 3.934065934065934]
276	22	[1, 4.058333333333334, 4.058333333333334]
276	63	[1, 2.3032653061224493, 2.3032653061224493]
277	4	[2, 4.088623072833599, 2.0443115364167994]
277	5	[2, 7.839819245082404, 3.919909622541202]
277	11	[4, 16.19582917082917, 4.048957292707293]
277	17	[1, 1.9551282051282048, 1.9551282051282048]
277	12	[2, 9.035780885780886, 4.517890442890443]
277	14	[1, 2.956043956043956, 2.956043956043956]
277	15	[1, 3.8846153846153846, 3.8846153846153846]
277	9	[2, 6.369658119658119, 3.1848290598290596]
277	10	[2, 6.54029304029304, 3.27014652014652]
277	24	[1, 2.767857142857143, 2.767857142857143]
277	8	[2, 5.976190476190476, 2.988095238095238]
278	1	[4, 17.49047619047619, 4.372619047619048]
278	5	[1, 4.533333333333333, 4.533333333333333]
278	262	[1, 1.2999999999999998, 1.2999999999999998]
278	268	[1, 3.8, 3.8]
278	14	[2, 8.716666666666667, 4.358333333333333]
278	50	[2, 6.975, 3.4875]
278	243	[1, 3.5, 3.5]
278	259	[1, 4.375, 4.375]
278	3	[1, 3.0, 3.0]
278	9	[1, 4.133333333333333, 4.133333333333333]
278	100	[1, 4.9, 4.9]
278	2	[1, 3.6, 3.6]
278	269	[1, 4.4, 4.4]
278	270	[1, 4.4, 4.4]
278	10	[1, 3.9, 3.9]
279	13	[2, 6.980086580086581, 3.4900432900432903]
279	15	[1, 0.7999999999999998, 0.7999999999999998]
279	23	[2, 7.133838383838384, 3.566919191919192]
279	42	[1, 2.8055555555555554, 2.8055555555555554]
279	5	[1, 3.804761904761905, 3.804761904761905]
279	26	[2, 7.776623376623377, 3.8883116883116884]
279	11	[1, 1.8666666666666663, 1.8666666666666663]
279	58	[1, 2.8, 2.8]
279	19	[1, 2.18939393939394, 2.18939393939394]
279	45	[1, 3.106060606060606, 3.106060606060606]
279	50	[1, 3.4393939393939394, 3.4393939393939394]
279	14	[1, 3.017857142857143, 3.017857142857143]
279	86	[1, 3.892857142857143, 3.892857142857143]
279	1	[1, 3.5760869565217392, 3.5760869565217392]
279	3	[1, 0.7010869565217392, 0.7010869565217392]
279	4	[2, 7.4004329004329, 3.70021645021645]
280	28	[1, 4.333333333333334, 4.333333333333334]
280	50	[2, 7.3760683760683765, 3.6880341880341883]
280	4	[2, 8.39047619047619, 4.195238095238095]
280	7	[5, 17.843669477013467, 3.5687338954026933]
280	1	[3, 11.714589504063188, 3.9048631680210626]
280	23	[1, 3.4565217391304346, 3.4565217391304346]
280	14	[1, 3.3538011695906436, 3.3538011695906436]
280	62	[1, 4.418181818181818, 4.418181818181818]
280	127	[1, 4.418181818181818, 4.418181818181818]
280	5	[1, 4.212418300653595, 4.212418300653595]
280	11	[1, 3.8625, 3.8625]
280	64	[1, 3.0641025641025643, 3.0641025641025643]
281	243	[3, 10.074175824175825, 3.358058608058608]
281	245	[2, 6.464285714285714, 3.232142857142857]
281	4	[2, 7.021428571428571, 3.5107142857142857]
281	26	[1, 3.4464285714285716, 3.4464285714285716]
281	1	[3, 12.230952380952381, 4.076984126984127]
281	7	[2, 7.1535714285714285, 3.5767857142857142]
281	258	[2, 5.19084249084249, 2.595421245421245]
281	260	[1, 3.3666666666666667, 3.3666666666666667]
281	15	[1, 4.166666666666666, 4.166666666666666]
281	57	[1, 5.533333333333333, 5.533333333333333]
281	70	[1, 4.7, 4.7]
281	2	[1, 3.5333333333333337, 3.5333333333333337]
282	100	[1, 4.678571428571429, 4.678571428571429]
282	213	[1, 3.8035714285714284, 3.8035714285714284]
282	4	[2, 8.928571428571429, 4.464285714285714]
282	6	[1, 2.6785714285714284, 2.6785714285714284]
282	245	[2, 6.059523809523809, 3.0297619047619047]
282	258	[2, 6.934523809523809, 3.4672619047619047]
282	1	[4, 12.927777777777779, 3.2319444444444447]
282	3	[1, 2.8444444444444446, 2.8444444444444446]
282	242	[1, 4.553571428571429, 4.553571428571429]
282	260	[1, 3.6785714285714284, 3.6785714285714284]
282	259	[1, 2.0, 2.0]
282	261	[1, 2.8, 2.8]
282	2	[1, 3.357142857142857, 3.357142857142857]
282	5	[1, 2.3333333333333335, 2.3333333333333335]
283	3	[2, 5.2444444444444445, 2.6222222222222222]
283	4	[2, 10.286111111111111, 5.143055555555556]
283	1	[8, 33.21513875701182, 4.151892344626478]
283	8	[1, 3.838235294117647, 3.838235294117647]
283	2	[5, 20.730965087544035, 4.146193017508807]
283	9	[1, 4.022222222222222, 4.022222222222222]
283	7	[1, 5.152777777777778, 5.152777777777778]
284	242	[1, 1.85, 1.85]
284	245	[4, 12.025407020515717, 3.006351755128929]
284	1	[4, 13.38888888888889, 3.3472222222222223]
284	3	[1, 2.8, 2.8]
284	243	[3, 9.477790325616413, 3.1592634418721377]
284	2	[2, 5.666666666666666, 2.833333333333333]
284	258	[4, 17.249458874458874, 4.3123647186147185]
284	7	[1, 3.1222222222222227, 3.1222222222222227]
285	1	[8, 29.588149350649353, 3.698518668831169]
285	2	[4, 11.305808080808081, 2.8264520202020202]
285	7	[3, 11.144444444444446, 3.7148148148148152]
285	8	[1, 4.777777777777778, 4.777777777777778]
285	4	[2, 7.925396825396826, 3.962698412698413]
285	3	[1, 2.375, 2.375]
285	9	[1, 1.7361111111111112, 1.7361111111111112]
286	1	[6, 24.333896183262308, 4.055649363877051]
286	7	[4, 15.412171265267242, 3.8530428163168104]
286	15	[2, 7.0929303539597655, 3.5464651769798827]
286	9	[2, 8.963515109613112, 4.481757554806556]
286	2	[1, 3.1913978494623656, 3.1913978494623656]
286	8	[2, 9.097934352009055, 4.548967176004528]
286	10	[1, 3.971052631578947, 3.971052631578947]
286	57	[1, 5.322222222222223, 5.322222222222223]
286	86	[1, 5.322222222222223, 5.322222222222223]
287	1	[10, 45.922302125978604, 4.59223021259786]
287	7	[1, 4.069852941176471, 4.069852941176471]
287	2	[4, 15.619890077243019, 3.9049725193107547]
287	5	[3, 12.531593406593407, 4.177197802197802]
287	3	[2, 7.27039627039627, 3.635198135198135]
288	2	[2, 5.567543859649122, 2.783771929824561]
288	4	[4, 13.69355269697013, 3.4233881742425325]
288	1	[3, 12.677352472089314, 4.225784157363105]
288	7	[3, 12.054995519713263, 4.0183318399044206]
288	9	[1, 3.0777777777777775, 3.0777777777777775]
288	8	[2, 7.5494747899159655, 3.7747373949579828]
288	10	[1, 4.106617647058823, 4.106617647058823]
288	14	[1, 3.3516483516483513, 3.3516483516483513]
288	31	[1, 3.3516483516483513, 3.3516483516483513]
288	5	[1, 4.354545454545454, 4.354545454545454]
288	11	[1, 4.042483660130719, 4.042483660130719]
289	1	[8, 23.097005772005772, 2.8871257215007216]
289	3	[4, 8.092424242424244, 2.023106060606061]
289	4	[1, 3.0138888888888893, 3.0138888888888893]
289	7	[2, 5.466666666666667, 2.7333333333333334]
289	11	[1, 4.785714285714286, 4.785714285714286]
289	17	[1, 2.1607142857142856, 2.1607142857142856]
289	2	[1, 2.227272727272727, 2.227272727272727]
289	5	[1, 3.428571428571429, 3.428571428571429]
289	50	[1, 3.2, 3.2]
290	8	[3, 10.670747389865038, 3.5569157966216793]
290	12	[2, 8.076190476190476, 4.038095238095238]
290	4	[3, 11.764468470314956, 3.9214894901049853]
290	2	[1, 4.555335968379447, 4.555335968379447]
290	38	[1, 2.6422924901185776, 2.6422924901185776]
290	21	[1, 3.0606060606060606, 3.0606060606060606]
290	9	[2, 7.155982905982906, 3.577991452991453]
290	25	[1, 2.2222222222222223, 2.2222222222222223]
290	14	[1, 5.585714285714285, 5.585714285714285]
290	7	[2, 9.792571249888322, 4.896285624944161]
290	3	[1, 4.021978021978022, 4.021978021978022]
290	6	[1, 4.950549450549451, 4.950549450549451]
290	22	[1, 4.640476190476191, 4.640476190476191]
291	7	[7, 32.65553171923159, 4.665075959890227]
291	17	[1, 4.051447574334898, 4.051447574334898]
291	127	[1, 4.383333333333334, 4.383333333333334]
291	24	[2, 8.263424377554813, 4.131712188777406]
291	25	[1, 2.88, 2.88]
291	28	[2, 8.811159420289854, 4.405579710144927]
291	42	[2, 10.263675760159135, 5.131837880079567]
291	15	[1, 4.873626373626374, 4.873626373626374]
291	211	[1, 4.873626373626374, 4.873626373626374]
291	4	[1, 3.8509811181044054, 3.8509811181044054]
291	19	[1, 5.790441176470589, 5.790441176470589]
292	4	[3, 7.703070175438596, 2.567690058479532]
292	5	[3, 12.083839406207826, 4.027946468735942]
292	9	[1, 3.4916666666666667, 3.4916666666666667]
292	12	[3, 14.126136363636364, 4.7087121212121215]
292	8	[3, 11.685227272727271, 3.895075757575757]
292	11	[3, 14.252813852813855, 4.750937950937952]
292	10	[1, 5.166666666666667, 5.166666666666667]
292	15	[1, 3.3205128205128207, 3.3205128205128207]
292	3	[1, 2.873626373626374, 2.873626373626374]
292	59	[1, 4.095238095238096, 4.095238095238096]
293	9	[4, 12.81024784182679, 3.2025619604566975]
293	59	[1, 4.563157894736841, 4.563157894736841]
293	2	[2, 5.838866396761134, 2.919433198380567]
293	5	[1, 1.8157894736842106, 1.8157894736842106]
293	12	[2, 9.440280409245926, 4.720140204622963]
293	13	[2, 4.94617309506341, 2.473086547531705]
293	56	[1, 2.932748538011696, 2.932748538011696]
293	64	[1, 3.8801169590643276, 3.8801169590643276]
293	8	[1, 4.379875886524823, 4.379875886524823]
293	105	[1, 2.7089947089947084, 2.7089947089947084]
293	6	[1, 4.271428571428572, 4.271428571428572]
293	10	[1, 3.1602564102564106, 3.1602564102564106]
293	93	[1, 4.513833992094861, 4.513833992094861]
293	118	[1, 1.6442687747035576, 1.6442687747035576]
294	7	[6, 26.31142823614219, 4.385238039357032]
294	12	[2, 11.373706004140786, 5.686853002070393]
294	13	[1, 2.9853801169590644, 2.9853801169590644]
294	22	[1, 3.932748538011696, 3.932748538011696]
294	25	[1, 3.289473684210526, 3.289473684210526]
294	3	[1, 2.860323886639676, 2.860323886639676]
294	11	[2, 9.562690985485103, 4.781345492742552]
294	24	[1, 4.220779220779221, 4.220779220779221]
294	125	[1, 2.7934782608695654, 2.7934782608695654]
294	4	[2, 8.271542492595124, 4.135771246297562]
294	5	[1, 4.229437229437229, 4.229437229437229]
294	15	[1, 4.400735294117647, 4.400735294117647]
295	23	[1, 2.5512820512820515, 2.5512820512820515]
295	64	[1, 4.397435897435898, 4.397435897435898]
295	3	[2, 7.398462889767238, 3.699231444883619]
295	7	[6, 23.443236382590605, 3.9072060637651007]
295	13	[1, 3.9111111111111105, 3.9111111111111105]
295	14	[1, 4.811111111111111, 4.811111111111111]
295	4	[2, 7.810044224068615, 3.9050221120343074]
295	19	[1, 5.3901098901098905, 5.3901098901098905]
295	45	[1, 4.461538461538462, 4.461538461538462]
295	9	[1, 3.513227513227513, 3.513227513227513]
295	12	[1, 5.4889705882352935, 5.4889705882352935]
295	15	[1, 4.125, 4.125]
295	25	[1, 4.125, 4.125]
296	15	[2, 8.020779220779222, 4.010389610389611]
296	25	[1, 3.6238095238095234, 3.6238095238095234]
296	8	[3, 13.622867328749683, 4.540955776249894]
296	12	[1, 4.095238095238096, 4.095238095238096]
296	3	[1, 4.147058823529412, 4.147058823529412]
296	56	[1, 3.1969696969696964, 3.1969696969696964]
296	64	[1, 4.113636363636363, 4.113636363636363]
296	10	[2, 5.862637362637362, 2.931318681318681]
296	14	[4, 15.748492340992339, 3.9371230852480847]
296	22	[1, 3.968333333333333, 3.968333333333333]
296	69	[1, 4.422924901185771, 4.422924901185771]
296	85	[1, 1.5533596837944668, 1.5533596837944668]
296	31	[1, 4.037878787878787, 4.037878787878787]
297	3	[1, 2.4616666666666664, 2.4616666666666664]
297	7	[3, 11.251919221129747, 3.7506397403765823]
297	9	[3, 15.091086691086693, 5.030362230362231]
297	50	[1, 5.038461538461538, 5.038461538461538]
297	12	[1, 3.6725146198830405, 3.6725146198830405]
297	14	[2, 6.63764619883041, 3.318823099415205]
297	245	[1, 3.3454545454545452, 3.3454545454545452]
297	259	[1, 4.254545454545454, 4.254545454545454]
297	15	[2, 6.561616161616161, 3.2808080808080806]
297	25	[1, 3.982456140350877, 3.982456140350877]
297	39	[1, 3.9818181818181815, 3.9818181818181815]
297	10	[1, 4.786231884057971, 4.786231884057971]
297	18	[1, 2.869565217391304, 2.869565217391304]
297	24	[1, 3.9125, 3.9125]
298	7	[6, 25.570690456487668, 4.261781742747945]
298	11	[2, 9.03374183006536, 4.51687091503268]
298	8	[1, 3.1089743589743595, 3.1089743589743595]
298	2	[2, 10.107123870281765, 5.053561935140882]
298	14	[1, 3.5359477124183014, 3.5359477124183014]
298	69	[1, 3.5359477124183014, 3.5359477124183014]
298	12	[1, 4.736363636363636, 4.736363636363636]
298	3	[2, 7.777537277537277, 3.8887686387686387]
298	24	[1, 4.088888888888889, 4.088888888888889]
298	4	[1, 3.9071428571428566, 3.9071428571428566]
298	56	[1, 4.647435897435898, 4.647435897435898]
298	96	[1, 4.647435897435898, 4.647435897435898]
299	2	[2, 6.70537454747981, 3.352687273739905]
299	3	[2, 3.891604010025063, 1.9458020050125315]
299	5	[2, 7.9451447245564895, 3.9725723622782447]
299	21	[1, 2.9411764705882355, 2.9411764705882355]
299	8	[3, 10.642424242424243, 3.5474747474747477]
299	11	[3, 12.802200870493554, 4.267400290164518]
299	22	[1, 3.5139372822299655, 3.5139372822299655]
299	14	[2, 6.7287878787878785, 3.3643939393939393]
299	50	[2, 8.956666666666667, 4.4783333333333335]
299	56	[1, 3.0, 3.0]
299	100	[1, 3.690909090909091, 3.690909090909091]
300	9	[1, 4.066666666666666, 4.066666666666666]
300	15	[1, 4.066666666666666, 4.066666666666666]
300	1	[7, 26.530952380952378, 3.7901360544217684]
300	7	[2, 7.7214285714285715, 3.8607142857142858]
300	3	[2, 6.983333333333333, 3.4916666666666667]
300	4	[2, 5.092857142857143, 2.5464285714285717]
300	2	[1, 3.7666666666666666, 3.7666666666666666]
300	22	[1, 4.0, 4.0]
300	56	[1, 4.8, 4.8]
300	5	[1, 3.95, 3.95]
300	8	[1, 4.303571428571429, 4.303571428571429]
301	1	[6, 27.754286965471174, 4.625714494245195]
301	7	[4, 17.445060331825037, 4.361265082956259]
301	11	[3, 14.301459531180894, 4.767153177060298]
301	23	[1, 5.071428571428571, 5.071428571428571]
301	22	[1, 5.0, 5.0]
301	25	[1, 4.996732026143791, 4.996732026143791]
301	2	[1, 3.8304093567251463, 3.8304093567251463]
301	14	[1, 4.325757575757576, 4.325757575757576]
301	9	[1, 2.7291666666666665, 2.7291666666666665]
301	10	[1, 2.7291666666666665, 2.7291666666666665]
302	9	[1, 2.6785714285714284, 2.6785714285714284]
302	243	[2, 5.633116883116883, 2.8165584415584415]
302	245	[1, 1.1363636363636362, 1.1363636363636362]
302	1	[7, 22.98769841269841, 3.283956916099773]
302	5	[1, 2.357142857142857, 2.357142857142857]
302	4	[2, 4.097222222222222, 2.048611111111111]
302	3	[4, 9.245238095238095, 2.311309523809524]
